session_code;id_in_session;participant_code;identifier;channel;opening;nickname;body;timestamp
0hvu14mu;27;8;0hvu14mu27;8-bestpricechatlab-114;#N/A;Seller;Agreed;1638968821
0hvu14mu;16;8;0hvu14mu16;8-bestpricechatlab-113;#N/A;Buyer;500 all cash?;1638968822
0hvu14mu;30;8;0hvu14mu30;8-bestpricechatlab-105;#N/A;Seller;dont you think it would not cost 500 euros if it was an old model ?;1638968824
0hvu14mu;2;8;0hvu14mu2;8-bestpricechatlab-100;#N/A;Buyer;okay 500 is my last one;1638968824
0hvu14mu;11;8;0hvu14mu11;8-bestpricechatlab-103;#N/A;Seller;and it's still very good condition and you will get the box and the charger as well;1638968827
0hvu14mu;18;8;0hvu14mu18;8-bestpricechatlab-113;#N/A;Seller;What about 520? The phone is in a really good contition;1638968828
0hvu14mu;25;8;0hvu14mu25;8-bestpricechatlab-104;#N/A;Buyer;The problem with purchased goods is, that they lose about 20% of their worth right after buying them. ;1638968829
0hvu14mu;22;8;0hvu14mu22;8-bestpricechatlab-102;#N/A;Seller;why you don't have that extra 50?;1638968830
0hvu14mu;15;8;0hvu14mu15;8-bestpricechatlab-108;#N/A;Buyer;then I won't buy it;1638968830
0hvu14mu;23;8;0hvu14mu23;8-bestpricechatlab-110;#N/A;Seller;:);1638968830
0hvu14mu;5;8;0hvu14mu5;8-bestpricechatlab-101;#N/A;Buyer;laptop for 700 and then phone for 500?;1638968832
0hvu14mu;13;8;0hvu14mu13;8-bestpricechatlab-102;#N/A;Buyer;i really need this phone ;1638968832
0hvu14mu;31;8;0hvu14mu31;8-bestpricechatlab-112;#N/A;Seller;I would be willing to go down with the price and to give it to you for 600, which would be a very good deal considering the condition and the additional equipment;1638968833
0hvu14mu;19;8;0hvu14mu19;8-bestpricechatlab-114;#N/A;Buyer;Okay then we'll both enter 475?;1638968837
0hvu14mu;30;8;0hvu14mu30;8-bestpricechatlab-105;#N/A;Seller;pretty sure no one would buy an old phone with 500;1638968838
0hvu14mu;27;8;0hvu14mu27;8-bestpricechatlab-114;#N/A;Seller;yes;1638968841
0hvu14mu;13;8;0hvu14mu13;8-bestpricechatlab-102;#N/A;Buyer;because i dont have the money;1638968842
0hvu14mu;35;8;0hvu14mu35;8-bestpricechatlab-116;#N/A;Seller;Sir I ve got 10 mote people willing to pay 600;1638968842
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;500 suits you the best?;1638968842
0hvu14mu;2;8;0hvu14mu2;8-bestpricechatlab-100;#N/A;Buyer;the market price is until 400, so 500 is pretty good;1638968843
0hvu14mu;16;8;0hvu14mu16;8-bestpricechatlab-113;#N/A;Buyer;When did you got it?;1638968843
0hvu14mu;19;8;0hvu14mu19;8-bestpricechatlab-114;#N/A;Buyer;thanks :);1638968844
0hvu14mu;9;8;0hvu14mu9;8-bestpricechatlab-103;#N/A;Buyer;the market price goes down to 400 euros, so you are already making profit at that price;1638968844
0hvu14mu;23;8;0hvu14mu23;8-bestpricechatlab-110;#N/A;Seller;what do you say?;1638968844
0hvu14mu;22;8;0hvu14mu22;8-bestpricechatlab-102;#N/A;Seller;yeah and i need the money;1638968844
0hvu14mu;7;8;0hvu14mu7;8-bestpricechatlab-101;#N/A;Seller;I can pay for shipping it together, should safe u some money maybe on the laptop aswell;1638968845
0hvu14mu;11;8;0hvu14mu11;8-bestpricechatlab-103;#N/A;Seller;the charger is new. i don't use them because i have the old one;1638968845
0hvu14mu;9;8;0hvu14mu9;8-bestpricechatlab-103;#N/A;Buyer;why not help out someone in need;1638968851
0hvu14mu;27;8;0hvu14mu27;8-bestpricechatlab-114;#N/A;Seller;You are welcome :);1638968852
0hvu14mu;29;8;0hvu14mu29;8-bestpricechatlab-111;#N/A;Seller;If you're fine with 540��� we're all set :) What do you say?;1638968854
0hvu14mu;1;8;0hvu14mu1;8-bestpricechatlab-106;#N/A;Buyer;The problem is I still need some of that budget for a case and a new display glass and so on...;1638968855
0hvu14mu;13;8;0hvu14mu13;8-bestpricechatlab-102;#N/A;Buyer;thats why 450 ;1638968855
0hvu14mu;33;8;0hvu14mu33;8-bestpricechatlab-108;#N/A;Seller;600 and you get a christmas bonus with a brand new case and wireless charing station;1638968855
0hvu14mu;17;8;0hvu14mu17;8-bestpricechatlab-112;#N/A;Buyer;The other smartphones are also in a good shape, thus I am not willing to pay such an extra price sorry. ;1638968857
0hvu14mu;13;8;0hvu14mu13;8-bestpricechatlab-102;#N/A;Buyer;i gave u all i had ;1638968859
0hvu14mu;32;8;0hvu14mu32;8-bestpricechatlab-116;#N/A;Buyer;lets do 400;1638968860
0hvu14mu;34;8;0hvu14mu34;8-bestpricechatlab-117;#N/A;Seller;525 last price ;1638968861
0hvu14mu;22;8;0hvu14mu22;8-bestpricechatlab-102;#N/A;Seller;490?;1638968861
0hvu14mu;6;8;0hvu14mu6;8-bestpricechatlab-100;#N/A;Seller;not until 400, from 400 :)so let's agree in between 510.;1638968863
0hvu14mu;10;8;0hvu14mu10;8-bestpricechatlab-115;#N/A;Buyer;I would accept 475 EUR in case all accessoires are included and in a good condition  ;1638968864
0hvu14mu;5;8;0hvu14mu5;8-bestpricechatlab-101;#N/A;Buyer;I will be on the way there cuz my workplace is nearby;1638968868
0hvu14mu;23;8;0hvu14mu23;8-bestpricechatlab-110;#N/A;Seller;i payed 800 for it when i bought it;1638968868
0hvu14mu;15;8;0hvu14mu15;8-bestpricechatlab-108;#N/A;Buyer;500 is all I have;1638968870
0hvu14mu;18;8;0hvu14mu18;8-bestpricechatlab-113;#N/A;Seller;I bought it in August but I have never used it;1638968870
0hvu14mu;33;8;0hvu14mu33;8-bestpricechatlab-108;#N/A;Seller;Thats what i can add worth around 30 bucks;1638968871
0hvu14mu;16;8;0hvu14mu16;8-bestpricechatlab-113;#N/A;Buyer;*get;1638968872
0hvu14mu;11;8;0hvu14mu11;8-bestpricechatlab-103;#N/A;Seller;sorry ;1638968873
0hvu14mu;13;8;0hvu14mu13;8-bestpricechatlab-102;#N/A;Buyer;470 is final, i will borrow the extra 20;1638968874
0hvu14mu;5;8;0hvu14mu5;8-bestpricechatlab-101;#N/A;Buyer;so transporting is not a problem;1638968875
0hvu14mu;34;8;0hvu14mu34;8-bestpricechatlab-117;#N/A;Seller;and it is only for you ;1638968875
0hvu14mu;7;8;0hvu14mu7;8-bestpricechatlab-101;#N/A;Seller;but the phone I bought it for over 1000 when it was new ;1638968875
0hvu14mu;4;8;0hvu14mu4;8-bestpricechatlab-111;#N/A;Buyer;Ok sounds fair. lets do 540���;1638968879
0hvu14mu;30;8;0hvu14mu30;8-bestpricechatlab-105;#N/A;Seller;I think 573 would be a fair price;1638968879
0hvu14mu;35;8;0hvu14mu35;8-bestpricechatlab-116;#N/A;Seller;I quite do not understand your price valuation;1638968879
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;500 last price;1638968880
0hvu14mu;25;8;0hvu14mu25;8-bestpricechatlab-104;#N/A;Buyer;It would not make sense for me to buy the phone from You for the original retail price ;1638968880
0hvu14mu;21;8;0hvu14mu21;8-bestpricechatlab-110;#N/A;Buyer;550 is too expensive for me, just had to buy a new laptop for uni and now my phone got stolen. I have saved 450��� left...;1638968882
0hvu14mu;33;8;0hvu14mu33;8-bestpricechatlab-108;#N/A;Seller;I am sorry. Thats not enough;1638968882
0hvu14mu;22;8;0hvu14mu22;8-bestpricechatlab-102;#N/A;Seller;fine;1638968884
0hvu14mu;29;8;0hvu14mu29;8-bestpricechatlab-111;#N/A;Seller;Alright!;1638968885
0hvu14mu;11;8;0hvu14mu11;8-bestpricechatlab-103;#N/A;Seller;i bought this phone when it first released. it's a lot more expensive at that time;1638968885
0hvu14mu;24;8;0hvu14mu24;8-bestpricechatlab-106;#N/A;Seller;I would have sell it for 500��� if it was extensively used or had any broken pieces but it's almost as fresh as a new one;1638968887
0hvu14mu;22;8;0hvu14mu22;8-bestpricechatlab-102;#N/A;Seller;470;1638968888
0hvu14mu;13;8;0hvu14mu13;8-bestpricechatlab-102;#N/A;Buyer;alright;1638968888
0hvu14mu;11;8;0hvu14mu11;8-bestpricechatlab-103;#N/A;Seller;u get a great deal from me;1638968890
0hvu14mu;31;8;0hvu14mu31;8-bestpricechatlab-112;#N/A;Seller;okay, I can understand that;1638968890
0hvu14mu;16;8;0hvu14mu16;8-bestpricechatlab-113;#N/A;Buyer;Why did you get it then?;1638968891
0hvu14mu;6;8;0hvu14mu6;8-bestpricechatlab-100;#N/A;Seller;and I'll have a beer;1638968891
0hvu14mu;13;8;0hvu14mu13;8-bestpricechatlab-102;#N/A;Buyer;lets type it in];1638968892
0hvu14mu;8;8;0hvu14mu8;8-bestpricechatlab-105;#N/A;Buyer;573 is out of the blue;1638968894
0hvu14mu;15;8;0hvu14mu15;8-bestpricechatlab-108;#N/A;Buyer;ok then we won't get the money;1638968897
0hvu14mu;9;8;0hvu14mu9;8-bestpricechatlab-103;#N/A;Buyer;look 475 is the most i can pay;1638968898
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;hahha...I can buy now for 500;1638968898
0hvu14mu;32;8;0hvu14mu32;8-bestpricechatlab-116;#N/A;Buyer;400 is better than nothing, ill find some other offers if you dont lower the price;1638968900
0hvu14mu;5;8;0hvu14mu5;8-bestpricechatlab-101;#N/A;Buyer;yeah but it devalues quite quick because of the flaws the manufacture company found ;1638968900
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;for sure;1638968901
0hvu14mu;2;8;0hvu14mu2;8-bestpricechatlab-100;#N/A;Buyer;500 and i give you two beer^^;1638968904
0hvu14mu;8;8;0hvu14mu8;8-bestpricechatlab-105;#N/A;Buyer;minimum we have is 400 and maximum 600;1638968905
0hvu14mu;9;8;0hvu14mu9;8-bestpricechatlab-103;#N/A;Buyer;lets agree with the deal;1638968906
0hvu14mu;22;8;0hvu14mu22;8-bestpricechatlab-102;#N/A;Seller;thanks;1638968908
0hvu14mu;7;8;0hvu14mu7;8-bestpricechatlab-101;#N/A;Seller;ill give u the laptop for 600 and its brand new swell ;1638968908
0hvu14mu;33;8;0hvu14mu33;8-bestpricechatlab-108;#N/A;Seller;I have a current bid for 500 from 14:01;1638968908
0hvu14mu;23;8;0hvu14mu23;8-bestpricechatlab-110;#N/A;Seller;450 is a bit too low, sorry... ;1638968909
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;I will transfer the money right away;1638968914
0hvu14mu;11;8;0hvu14mu11;8-bestpricechatlab-103;#N/A;Seller;no sorry . 500 eur it's the least i can give you ;1638968916
0hvu14mu;28;8;0hvu14mu28;8-bestpricechatlab-104;#N/A;Seller;I understand, but its brand new since I just opened them and did not use them much at all. The accesory also costed around 80 euros which is basically a reduction from 680 euros to 80 euros ;1638968917
0hvu14mu;30;8;0hvu14mu30;8-bestpricechatlab-105;#N/A;Seller;why would you assume it is out of the blue ?;1638968918
0hvu14mu;18;8;0hvu14mu18;8-bestpricechatlab-113;#N/A;Seller;It was a present for a friend but we had a fight before I was able to gift the phone;1638968918
0hvu14mu;10;8;0hvu14mu10;8-bestpricechatlab-115;#N/A;Buyer;Like the charging cable, headphones and all the original packaging ;1638968919
0hvu14mu;7;8;0hvu14mu7;8-bestpricechatlab-101;#N/A;Seller;that's a 100 under the offer from mediamarkt;1638968919
0hvu14mu;6;8;0hvu14mu6;8-bestpricechatlab-100;#N/A;Seller;wow where do you get that beer for 10���?;1638968927
0hvu14mu;34;8;0hvu14mu34;8-bestpricechatlab-117;#N/A;Seller;why don't you make a bargaining for the other item that you will buy;1638968928
0hvu14mu;8;8;0hvu14mu8;8-bestpricechatlab-105;#N/A;Buyer;with no information available 500 is the best for both of us;1638968929
0hvu14mu;15;8;0hvu14mu15;8-bestpricechatlab-108;#N/A;Buyer;what do you mean?;1638968930
0hvu14mu;6;8;0hvu14mu6;8-bestpricechatlab-100;#N/A;Seller;510 or no;1638968931
0hvu14mu;37;8;0hvu14mu37;8-bestpricechatlab-115;#N/A;Seller;Everything is included (charger, headphones, box) and is obviously in a good condition, this is why my last price would be 490 EUR;1638968931
0hvu14mu;33;8;0hvu14mu33;8-bestpricechatlab-108;#N/A;Seller;Then we wont get it and I seal the deal with the other party;1638968932
0hvu14mu;1;8;0hvu14mu1;8-bestpricechatlab-106;#N/A;Buyer;I understand your point but 650 is way above my budget;1638968933
0hvu14mu;35;8;0hvu14mu35;8-bestpricechatlab-116;#N/A;Seller;580 if you take it now;1638968934
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;Its a new item;1638968938
0hvu14mu;5;8;0hvu14mu5;8-bestpricechatlab-101;#N/A;Buyer;what about 505?;1638968940
0hvu14mu;23;8;0hvu14mu23;8-bestpricechatlab-110;#N/A;Seller;i can go down to 525;1638968941
0hvu14mu;28;8;0hvu14mu28;8-bestpricechatlab-104;#N/A;Seller;I Could do a deal for you, lets do 590 Euro ! I think its a good price for both of us;1638968942
0hvu14mu;5;8;0hvu14mu5;8-bestpricechatlab-101;#N/A;Buyer;for the phone;1638968947
0hvu14mu;2;8;0hvu14mu2;8-bestpricechatlab-100;#N/A;Buyer;"so no and no one egts the money ? ;P";1638968948
0hvu14mu;32;8;0hvu14mu32;8-bestpricechatlab-116;#N/A;Buyer;430;1638968948
0hvu14mu;16;8;0hvu14mu16;8-bestpricechatlab-113;#N/A;Buyer;You buy phones, for your friends?! Impressive! ;1638968950
0hvu14mu;10;8;0hvu14mu10;8-bestpricechatlab-115;#N/A;Buyer;Is the shipment included in your last price ?;1638968951
0hvu14mu;17;8;0hvu14mu17;8-bestpricechatlab-112;#N/A;Buyer;What additional equipment does your smartphone offer? ;1638968953
0hvu14mu;15;8;0hvu14mu15;8-bestpricechatlab-108;#N/A;Buyer;ok then you sell it to another person;1638968956
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;I cant do bargaining for first hand item;1638968956
0hvu14mu;9;8;0hvu14mu9;8-bestpricechatlab-103;#N/A;Buyer;i am sorry i cannot pay that much;1638968958
0hvu14mu;6;8;0hvu14mu6;8-bestpricechatlab-100;#N/A;Seller;fine by me :);1638968958
0hvu14mu;33;8;0hvu14mu33;8-bestpricechatlab-108;#N/A;Seller;I mean we are not on ebay but an instant buy is 600 ;1638968959
0hvu14mu;37;8;0hvu14mu37;8-bestpricechatlab-115;#N/A;Seller;Yes;1638968959
0hvu14mu;16;8;0hvu14mu16;8-bestpricechatlab-113;#N/A;Buyer;Maybe we should be friends hahaha;1638968960
0hvu14mu;34;8;0hvu14mu34;8-bestpricechatlab-117;#N/A;Seller;this one looks like new also;1638968963
0hvu14mu;30;8;0hvu14mu30;8-bestpricechatlab-105;#N/A;Seller;it would be the best for you but not me;1638968964
0hvu14mu;8;8;0hvu14mu8;8-bestpricechatlab-105;#N/A;Buyer;there is no explanation for your price;1638968964
0hvu14mu;2;8;0hvu14mu2;8-bestpricechatlab-100;#N/A;Buyer;haha my god;1638968964
0hvu14mu;10;8;0hvu14mu10;8-bestpricechatlab-115;#N/A;Buyer;Ok deal ;1638968965
0hvu14mu;7;8;0hvu14mu7;8-bestpricechatlab-101;#N/A;Seller;okay last offer I can take the train for 10 if iu go early ;1638968965
0hvu14mu;7;8;0hvu14mu7;8-bestpricechatlab-101;#N/A;Seller;510;1638968968
0hvu14mu;35;8;0hvu14mu35;8-bestpricechatlab-116;#N/A;Seller;that is way too little sir;1638968970
0hvu14mu;33;8;0hvu14mu33;8-bestpricechatlab-108;#N/A;Seller;Alright;1638968971
0hvu14mu;11;8;0hvu14mu11;8-bestpricechatlab-103;#N/A;Seller;okay;1638968972
0hvu14mu;5;8;0hvu14mu5;8-bestpricechatlab-101;#N/A;Buyer;ok deal;1638968972
0hvu14mu;2;8;0hvu14mu2;8-bestpricechatlab-100;#N/A;Buyer;��then 510 ;1638968972
0hvu14mu;37;8;0hvu14mu37;8-bestpricechatlab-115;#N/A;Seller;Agreed.;1638968974
0hvu14mu;8;8;0hvu14mu8;8-bestpricechatlab-105;#N/A;Buyer;the best for me would be 400;1638968975
0hvu14mu;35;8;0hvu14mu35;8-bestpricechatlab-116;#N/A;Seller;I NEED more;1638968976
0hvu14mu;32;8;0hvu14mu32;8-bestpricechatlab-116;#N/A;Buyer;450;1638968976
0hvu14mu;15;8;0hvu14mu15;8-bestpricechatlab-108;#N/A;Buyer;and so I will click on we could not agree button;1638968976
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;Lets finalise the deal for 500;1638968977
0hvu14mu;7;8;0hvu14mu7;8-bestpricechatlab-101;#N/A;Seller;deal;1638968978
0hvu14mu;6;8;0hvu14mu6;8-bestpricechatlab-100;#N/A;Seller;agreed;1638968979
0hvu14mu;25;8;0hvu14mu25;8-bestpricechatlab-104;#N/A;Buyer;A great deal for me would be around 520, given the circumstances;1638968981
0hvu14mu;18;8;0hvu14mu18;8-bestpricechatlab-113;#N/A;Seller;If you buy the phone for 520 we can be friends haha;1638968981
0hvu14mu;33;8;0hvu14mu33;8-bestpricechatlab-108;#N/A;Seller;Yes we do;1638968984
0hvu14mu;30;8;0hvu14mu30;8-bestpricechatlab-105;#N/A;Seller;the best for me would be 600;1638968986
0hvu14mu;8;8;0hvu14mu8;8-bestpricechatlab-105;#N/A;Buyer;but i am not asking you for 400 right;1638968987
0hvu14mu;9;8;0hvu14mu9;8-bestpricechatlab-103;#N/A;Buyer;i can find the same phone at a lower price;1638968988
0hvu14mu;15;8;0hvu14mu15;8-bestpricechatlab-108;#N/A;Buyer;yeah;1638968990
0hvu14mu;8;8;0hvu14mu8;8-bestpricechatlab-105;#N/A;Buyer;so ;1638968991
0hvu14mu;18;8;0hvu14mu18;8-bestpricechatlab-113;#N/A;Seller;Who knows, maybe your next phone will be a gift from me;1638968994
0hvu14mu;35;8;0hvu14mu35;8-bestpricechatlab-116;#N/A;Seller;530?;1638968994
0hvu14mu;40;8;0hvu14mu40;8-bestpricechatlab-119;#N/A;Buyer;Hello there;1638968995
0hvu14mu;16;8;0hvu14mu16;8-bestpricechatlab-113;#N/A;Buyer;Look the market price of the phone is between 600 and 400;1638968995
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;We both will be benefited out of it;1638968999
0hvu14mu;16;8;0hvu14mu16;8-bestpricechatlab-113;#N/A;Buyer;Do the average ;1638969001
0hvu14mu;16;8;0hvu14mu16;8-bestpricechatlab-113;#N/A;Buyer;and let's make a deal;1638969006
0hvu14mu;21;8;0hvu14mu21;8-bestpricechatlab-110;#N/A;Buyer;That's still 75��� above my pain point. I could offer you 500��� as an absolute highest price;1638969007
0hvu14mu;30;8;0hvu14mu30;8-bestpricechatlab-105;#N/A;Seller;I just want a fair deal for a phone which is decently priced;1638969008
0hvu14mu;41;8;0hvu14mu41;8-bestpricechatlab-119;#N/A;Seller;Hello, i have a barely used smartphone to sell;1638969008
0hvu14mu;24;8;0hvu14mu24;8-bestpricechatlab-106;#N/A;Seller;I can make reduce it to 620 so that you can save the rest for a case and glass;1638969015
0hvu14mu;31;8;0hvu14mu31;8-bestpricechatlab-112;#N/A;Seller;charger, three cases, headphones (both wired and wireless) and others - I think that would give you an additional benefit worth some extra price ;1638969017
0hvu14mu;18;8;0hvu14mu18;8-bestpricechatlab-113;#N/A;Seller;510?;1638969019
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;I dont think so;1638969020
0hvu14mu;34;8;0hvu14mu34;8-bestpricechatlab-117;#N/A;Seller;515 delivery included;1638969020
0hvu14mu;30;8;0hvu14mu30;8-bestpricechatlab-105;#N/A;Seller;the last I will go down is 550 ;1638969028
0hvu14mu;1;8;0hvu14mu1;8-bestpricechatlab-106;#N/A;Buyer;I can offer you my whole budget of 500���. Thats the best i can do;1638969029
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;It appears to have scratch on screen;1638969032
0hvu14mu;28;8;0hvu14mu28;8-bestpricechatlab-104;#N/A;Seller;But I think that would be a huge loss I have to bear because I from 680 to 520 is almost 160 euros loss in just 4 days from purchase date ;1638969033
0hvu14mu;8;8;0hvu14mu8;8-bestpricechatlab-105;#N/A;Buyer;and i dont wanna give that much money when I know there are also phones in the same condiiton at 400 at the market;1638969036
0hvu14mu;32;8;0hvu14mu32;8-bestpricechatlab-116;#N/A;Buyer;475, its still a lot of money and lies above the average market price;1638969037
0hvu14mu;40;8;0hvu14mu40;8-bestpricechatlab-119;#N/A;Buyer;Is it used?;1638969038
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;500 is last;1638969038
0hvu14mu;40;8;0hvu14mu40;8-bestpricechatlab-119;#N/A;Buyer;Hmm;1638969039
0hvu14mu;8;8;0hvu14mu8;8-bestpricechatlab-105;#N/A;Buyer;i am not moving from 500;1638969042
0hvu14mu;41;8;0hvu14mu41;8-bestpricechatlab-119;#N/A;Seller;it is not even 6 months old, and fully functional, with the original bill and accesories;1638969049
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;Please understand;1638969049
0hvu14mu;40;8;0hvu14mu40;8-bestpricechatlab-119;#N/A;Buyer;Would you be willing to sell the phone for 400 euros?;1638969049
0hvu14mu;31;8;0hvu14mu31;8-bestpricechatlab-112;#N/A;Seller;I think you are a nice person, therefore I would be willing to lower the price an additional 30 EUR, so I can give you the smart phone for only 570 UER;1638969057
0hvu14mu;16;8;0hvu14mu16;8-bestpricechatlab-113;#N/A;Buyer;You buy phones for your friends, will those 10EUR make you feel better?;1638969057
0hvu14mu;31;8;0hvu14mu31;8-bestpricechatlab-112;#N/A;Seller;*EUR;1638969059
0hvu14mu;28;8;0hvu14mu28;8-bestpricechatlab-104;#N/A;Seller;Okay, I can reduce a bit lets do 575 euros and I think its the best I can ;1638969062
0hvu14mu;14;8;0hvu14mu14;8-bestpricechatlab-117;#N/A;Buyer;I am the best customer you can ever find;1638969062
